L -57.0000, 148.0000, 17.0000,  -57.0000, 158.0000, 17.0000,  0, 0, 0
L -57.0000, 158.0000, 17.0000,  -55.0000, 159.0000, 17.0000,  0, 0, 0
L -55.0000, 159.0000, 17.0000,  -54.0000, 160.0000, 17.0000,  0, 0, 0
L -54.0000, 160.0000, 17.0000,  -40.0000, 160.0000, 17.0000,  0, 0, 0
L -40.0000, 160.0000, 17.0000,  -40.0000, 175.0000, 17.0000,  0, 0, 0
L -40.0000, 175.0000, 17.0000,  -44.0000, 177.0000, 17.0000,  0, 0, 0
L -44.0000, 177.0000, 17.0000,  -44.0000, 181.0000, 17.0000,  0, 0, 0
L -44.0000, 181.0000, 17.0000,  -43.0000, 183.0000, 17.0000,  0, 0, 0
L -43.0000, 183.0000, 17.0000,  -41.0000, 184.0000, 17.0000,  0, 0, 0
L -41.0000, 184.0000, 17.0000,  -40.0000, 185.0000, 17.0000,  0, 0, 0
L -40.0000, 185.0000, 17.0000,  -40.0000, 187.0000, 17.0000,  0, 0, 0
L -40.0000, 187.0000, 17.0000,  -39.0000, 194.0000, 17.0000,  0, 0, 0
L -39.0000, 194.0000, 17.0000,  -38.0000, 196.0000, 17.0000,  0, 0, 0
L -38.0000, 196.0000, 17.0000,  -37.0000, 197.0000, 17.0000,  0, 0, 0
L -126.0000, 284.0000, 17.0000,  -125.0000, 280.0000, 17.0000,  0, 0, 0
L -125.0000, 280.0000, 17.0000,  -125.0000, 274.0000, 17.0000,  0, 0, 0
L -125.0000, 274.0000, 17.0000,  -124.0000, 270.0000, 17.0000,  0, 0, 0
L -124.0000, 270.0000, 17.0000,  -123.0000, 269.0000, 17.0000,  0, 0, 0
L -123.0000, 269.0000, 17.0000,  -122.0000, 267.0000, 17.0000,  0, 0, 0
L -122.0000, 267.0000, 17.0000,  -121.0000, 266.0000, 17.0000,  0, 0, 0
L -121.0000, 266.0000, 17.0000,  -122.0000, 264.0000, 17.0000,  0, 0, 0
L -122.0000, 264.0000, 17.0000,  -122.0000, 262.0000, 17.0000,  0, 0, 0
L -122.0000, 262.0000, 17.0000,  -124.0000, 262.0000, 17.0000,  0, 0, 0
L -124.0000, 262.0000, 17.0000,  -126.0000, 260.0000, 17.0000,  0, 0, 0
L -126.0000, 260.0000, 17.0000,  -126.0000, 251.0000, 17.0000,  0, 0, 0
L -126.0000, 251.0000, 17.0000,  -127.0000, 249.0000, 17.0000,  0, 0, 0
L -125.0000, 251.0000, 18.0000,  -127.0000, 250.0000, 17.0000,  0, 0, 0
L -127.0000, 250.0000, 17.0000,  -128.0000, 248.0000, 17.0000,  0, 0, 0
L -128.0000, 248.0000, 17.0000,  -130.0000, 248.0000, 17.0000,  0, 0, 0
L -130.0000, 248.0000, 17.0000,  -133.0000, 248.0000, 18.0000,  0, 0, 0
L -133.0000, 248.0000, 18.0000,  -139.0000, 248.0000, 18.0000,  0, 0, 0
L -139.0000, 248.0000, 18.0000,  -140.0000, 250.0000, 18.0000,  0, 0, 0
L -140.0000, 250.0000, 18.0000,  -142.0000, 251.0000, 18.0000,  0, 0, 0
L -142.0000, 251.0000, 18.0000,  -142.0000, 252.0000, 17.0000,  0, 0, 0
L -142.0000, 252.0000, 17.0000,  -141.0000, 256.0000, 17.0000,  0, 0, 0
L -141.0000, 256.0000, 17.0000,  -141.0000, 263.0000, 18.0000,  0, 0, 0
L -141.0000, 263.0000, 18.0000,  -144.0000, 266.0000, 18.0000,  0, 0, 0
L -144.0000, 266.0000, 18.0000,  -152.0000, 265.0000, 18.0000,  0, 0, 0
L -152.0000, 265.0000, 18.0000,  -156.0000, 265.0000, 18.0000,  0, 0, 0
L -156.0000, 265.0000, 18.0000,  -157.0000, 263.0000, 17.0000,  0, 0, 0
L -157.0000, 263.0000, 17.0000,  -158.0000, 262.0000, 18.0000,  0, 0, 0
L -158.0000, 262.0000, 18.0000,  -160.0000, 261.0000, 18.0000,  0, 0, 0
L -160.0000, 261.0000, 18.0000,  -162.0000, 261.0000, 18.0000,  0, 0, 0
L -162.0000, 261.0000, 18.0000,  -163.0000, 262.0000, 17.0000,  0, 0, 0
L -163.0000, 262.0000, 17.0000,  -165.0000, 263.0000, 17.0000,  0, 0, 0
L -165.0000, 263.0000, 17.0000,  -166.0000, 264.0000, 18.0000,  0, 0, 0
L -166.0000, 264.0000, 18.0000,  -168.0000, 265.0000, 18.0000,  0, 0, 0
L -168.0000, 265.0000, 18.0000,  -170.0000, 266.0000, 17.0000,  0, 0, 0
L -170.0000, 266.0000, 17.0000,  -175.0000, 266.0000, 17.0000,  0, 0, 0
L -175.0000, 266.0000, 17.0000,  -176.0000, 267.0000, 17.0000,  0, 0, 0
L -176.0000, 267.0000, 17.0000,  -178.0000, 268.0000, 17.0000,  0, 0, 0
L -126.0000, 237.0000, 18.0000,  -128.0000, 239.0000, 18.0000,  0, 0, 0
L -128.0000, 239.0000, 18.0000,  -128.0000, 240.0000, 18.0000,  0, 0, 0
L -128.0000, 240.0000, 18.0000,  -135.0000, 241.0000, 18.0000,  0, 0, 0
L -135.0000, 241.0000, 18.0000,  -140.0000, 240.0000, 18.0000,  0, 0, 0
L -140.0000, 240.0000, 18.0000,  -142.0000, 236.0000, 18.0000,  0, 0, 0
L -142.0000, 236.0000, 18.0000,  -142.0000, 231.0000, 18.0000,  0, 0, 0
L -142.0000, 231.0000, 18.0000,  -143.0000, 229.0000, 18.0000,  0, 0, 0
L -143.0000, 229.0000, 18.0000,  -146.0000, 218.0000, 20.0000,  0, 0, 0
L -146.0000, 218.0000, 20.0000,  -147.0000, 214.0000, 20.0000,  0, 0, 0
L -147.0000, 214.0000, 20.0000,  -146.0000, 208.0000, 20.0000,  0, 0, 0
L -146.0000, 208.0000, 20.0000,  -146.0000, 206.0000, 20.0000,  0, 0, 0
L -146.0000, 206.0000, 20.0000,  -145.0000, 204.0000, 20.0000,  0, 0, 0
L -145.0000, 204.0000, 20.0000,  -145.0000, 203.0000, 20.0000,  0, 0, 0
L -145.0000, 203.0000, 20.0000,  -141.0000, 197.0000, 19.0000,  0, 0, 0
L -141.0000, 197.0000, 19.0000,  -141.0000, 195.0000, 19.0000,  0, 0, 0
L -141.0000, 195.0000, 19.0000,  -142.0000, 180.0000, 20.0000,  0, 0, 0
L -142.0000, 180.0000, 20.0000,  -153.0000, 180.0000, 20.0000,  0, 0, 0
L -153.0000, 180.0000, 20.0000,  -156.0000, 181.0000, 20.0000,  0, 0, 0
L -156.0000, 181.0000, 20.0000,  -157.0000, 182.0000, 20.0000,  0, 0, 0
L -157.0000, 182.0000, 20.0000,  -158.0000, 184.0000, 20.0000,  0, 0, 0
L -158.0000, 184.0000, 20.0000,  -163.0000, 184.0000, 20.0000,  0, 0, 0
L -163.0000, 184.0000, 20.0000,  -170.0000, 180.0000, 20.0000,  0, 0, 0
L -170.0000, 180.0000, 20.0000,  -195.0000, 180.0000, 19.0000,  0, 0, 0
L -195.0000, 180.0000, 19.0000,  -198.0000, 180.0000, 19.0000,  0, 0, 0
L -198.0000, 180.0000, 19.0000,  -199.0000, 181.0000, 19.0000,  0, 0, 0
L -199.0000, 181.0000, 19.0000,  -200.0000, 183.0000, 19.0000,  0, 0, 0
L -200.0000, 183.0000, 19.0000,  -201.0000, 184.0000, 19.0000,  0, 0, 0
L -201.0000, 184.0000, 19.0000,  -204.0000, 184.0000, 19.0000,  0, 0, 0
L -204.0000, 184.0000, 19.0000,  -207.0000, 183.0000, 19.0000,  0, 0, 0
L -207.0000, 183.0000, 19.0000,  -211.0000, 181.0000, 19.0000,  0, 0, 0
L -211.0000, 181.0000, 19.0000,  -212.0000, 180.0000, 19.0000,  0, 0, 0
L -212.0000, 180.0000, 19.0000,  -242.0000, 180.0000, 19.0000,  0, 0, 0
L -242.0000, 180.0000, 19.0000,  -242.0000, 181.0000, 19.0000,  0, 0, 0
L -242.0000, 181.0000, 19.0000,  -243.0000, 182.0000, 18.0000,  0, 0, 0
L -243.0000, 182.0000, 18.0000,  -244.0000, 184.0000, 18.0000,  0, 0, 0
L -244.0000, 184.0000, 18.0000,  -246.0000, 184.0000, 18.0000,  0, 0, 0
L -246.0000, 184.0000, 18.0000,  -247.0000, 184.0000, 19.0000,  0, 0, 0
L -247.0000, 184.0000, 19.0000,  -249.0000, 184.0000, 18.0000,  0, 0, 0
L -249.0000, 184.0000, 18.0000,  -258.0000, 180.0000, 18.0000,  0, 0, 0
L -258.0000, 180.0000, 18.0000,  -265.0000, 180.0000, 18.0000,  0, 0, 0
L -265.0000, 180.0000, 18.0000,  -265.0000, 182.0000, 19.0000,  0, 0, 0
L -265.0000, 182.0000, 19.0000,  -266.0000, 205.0000, 20.0000,  0, 0, 0
L -169.0000, 266.0000, 17.0000,  -175.0000, 266.0000, 17.0000,  0, 0, 0
L -175.0000, 266.0000, 17.0000,  -176.0000, 267.0000, 17.0000,  0, 0, 0
L -176.0000, 267.0000, 17.0000,  -178.0000, 268.0000, 17.0000,  0, 0, 0
L -178.0000, 268.0000, 17.0000,  -178.0000, 270.0000, 17.0000,  0, 0, 0
L -178.0000, 270.0000, 17.0000,  -177.0000, 274.0000, 17.0000,  0, 0, 0
L -177.0000, 274.0000, 17.0000,  -176.0000, 275.0000, 17.0000,  0, 0, 0
L -176.0000, 275.0000, 17.0000,  -176.0000, 277.0000, 17.0000,  0, 0, 0
L -176.0000, 277.0000, 17.0000,  -174.0000, 278.0000, 17.0000,  0, 0, 0
L -174.0000, 278.0000, 17.0000,  -172.0000, 278.0000, 17.0000,  0, 0, 0
L -172.0000, 278.0000, 17.0000,  -172.0000, 280.0000, 17.0000,  0, 0, 0
L -172.0000, 280.0000, 17.0000,  -171.0000, 281.0000, 17.0000,  0, 0, 0
L -171.0000, 281.0000, 17.0000,  -166.0000, 281.0000, 17.0000,  0, 0, 0
L -166.0000, 281.0000, 17.0000,  -162.0000, 279.0000, 17.0000,  0, 0, 0
L -162.0000, 279.0000, 17.0000,  -160.0000, 277.0000, 17.0000,  0, 0, 0
L -160.0000, 277.0000, 17.0000,  -145.0000, 277.0000, 17.0000,  0, 0, 0
L -145.0000, 277.0000, 17.0000,  -145.0000, 279.0000, 20.0000,  0, 0, 0
L -145.0000, 279.0000, 20.0000,  -146.0000, 297.0000, 25.0000,  0, 0, 0
L -146.0000, 297.0000, 25.0000,  -147.0000, 297.0000, 24.0000,  0, 0, 0
L -147.0000, 297.0000, 24.0000,  -165.0000, 297.0000, 22.0000,  0, 0, 0
L -165.0000, 297.0000, 22.0000,  -165.0000, 295.0000, 22.0000,  0, 0, 0
L -165.0000, 297.0000, 17.0000,  -165.0000, 294.0000, 17.0000,  0, 0, 0
L -165.0000, 294.0000, 17.0000,  -167.0000, 293.0000, 17.0000,  0, 0, 0
L -167.0000, 293.0000, 17.0000,  -171.0000, 293.0000, 17.0000,  0, 0, 0
L -171.0000, 293.0000, 17.0000,  -173.0000, 295.0000, 17.0000,  0, 0, 0
L -173.0000, 295.0000, 17.0000,  -174.0000, 297.0000, 17.0000,  0, 0, 0
L -174.0000, 297.0000, 17.0000,  -184.0000, 297.0000, 17.0000,  0, 0, 0
L -184.0000, 297.0000, 17.0000,  -184.0000, 277.0000, 17.0000,  0, 0, 0
L -184.0000, 277.0000, 17.0000,  -185.0000, 276.0000, 17.0000,  0, 0, 0
L -185.0000, 276.0000, 17.0000,  -187.0000, 276.0000, 17.0000,  0, 0, 0
L -187.0000, 276.0000, 17.0000,  -187.0000, 274.0000, 17.0000,  0, 0, 0
L -187.0000, 274.0000, 17.0000,  -186.0000, 273.0000, 17.0000,  0, 0, 0
L -186.0000, 273.0000, 17.0000,  -186.0000, 271.0000, 17.0000,  0, 0, 0
L -186.0000, 271.0000, 17.0000,  -187.0000, 268.0000, 17.0000,  0, 0, 0
L -187.0000, 268.0000, 17.0000,  -188.0000, 267.0000, 17.0000,  0, 0, 0
L -188.0000, 267.0000, 17.0000,  -190.0000, 266.0000, 17.0000,  0, 0, 0
L -190.0000, 266.0000, 17.0000,  -195.0000, 266.0000, 17.0000,  0, 0, 0
L -195.0000, 266.0000, 17.0000,  -196.0000, 265.0000, 17.0000,  0, 0, 0
L -196.0000, 265.0000, 17.0000,  -198.0000, 265.0000, 17.0000,  0, 0, 0
L -198.0000, 265.0000, 17.0000,  -200.0000, 263.0000, 17.0000,  0, 0, 0
L -200.0000, 263.0000, 17.0000,  -202.0000, 262.0000, 17.0000,  0, 0, 0
L -202.0000, 262.0000, 17.0000,  -203.0000, 261.0000, 17.0000,  0, 0, 0
L -203.0000, 261.0000, 17.0000,  -205.0000, 261.0000, 17.0000,  0, 0, 0
L -205.0000, 261.0000, 17.0000,  -208.0000, 264.0000, 17.0000,  0, 0, 0
L -208.0000, 264.0000, 17.0000,  -210.0000, 265.0000, 17.0000,  0, 0, 0
L -210.0000, 265.0000, 17.0000,  -212.0000, 265.0000, 17.0000,  0, 0, 0
L -212.0000, 265.0000, 17.0000,  -214.0000, 266.0000, 17.0000,  0, 0, 0
L -214.0000, 266.0000, 17.0000,  -218.0000, 266.0000, 17.0000,  0, 0, 0
L -218.0000, 266.0000, 17.0000,  -219.0000, 267.0000, 17.0000,  0, 0, 0
L -265.0000, 266.0000, 17.0000,  -251.0000, 266.0000, 17.0000,  0, 0, 0
L -251.0000, 266.0000, 17.0000,  -251.0000, 264.0000, 17.0000,  0, 0, 0
L -251.0000, 264.0000, 17.0000,  -249.0000, 262.0000, 17.0000,  0, 0, 0
L -249.0000, 262.0000, 17.0000,  -245.0000, 259.0000, 17.0000,  0, 0, 0
L -245.0000, 259.0000, 17.0000,  -239.0000, 263.0000, 17.0000,  0, 0, 0
L -239.0000, 263.0000, 17.0000,  -234.0000, 266.0000, 17.0000,  0, 0, 0
L -234.0000, 266.0000, 17.0000,  -231.0000, 266.0000, 17.0000,  0, 0, 0
L -231.0000, 266.0000, 17.0000,  -230.0000, 267.0000, 17.0000,  0, 0, 0
L -230.0000, 267.0000, 17.0000,  -229.0000, 269.0000, 17.0000,  0, 0, 0
L -229.0000, 269.0000, 17.0000,  -230.0000, 281.0000, 17.0000,  0, 0, 0
L -230.0000, 281.0000, 17.0000,  -232.0000, 282.0000, 17.0000,  0, 0, 0
L -232.0000, 282.0000, 17.0000,  -235.0000, 283.0000, 20.0000,  0, 0, 0
L -235.0000, 283.0000, 20.0000,  -239.0000, 282.0000, 20.0000,  0, 0, 0
L -239.0000, 282.0000, 20.0000,  -239.0000, 284.0000, 20.0000,  0, 0, 0
L -239.0000, 284.0000, 20.0000,  -239.0000, 341.0000, 33.0000,  0, 0, 0
L -218.0000, 266.0000, 20.0000,  -220.0000, 267.0000, 19.0000,  0, 0, 0
L -220.0000, 267.0000, 19.0000,  -221.0000, 269.0000, 19.0000,  0, 0, 0
L -221.0000, 269.0000, 19.0000,  -221.0000, 271.0000, 20.0000,  0, 0, 0
L -221.0000, 271.0000, 20.0000,  -221.0000, 279.0000, 19.0000,  0, 0, 0
L -221.0000, 279.0000, 19.0000,  -219.0000, 281.0000, 19.0000,  0, 0, 0
L -219.0000, 281.0000, 19.0000,  -218.0000, 281.0000, 19.0000,  0, 0, 0
L -218.0000, 281.0000, 19.0000,  -216.0000, 281.0000, 20.0000,  0, 0, 0
L -216.0000, 281.0000, 20.0000,  -211.0000, 281.0000, 20.0000,  0, 0, 0
L -211.0000, 281.0000, 20.0000,  -211.0000, 283.0000, 20.0000,  0, 0, 0
L -211.0000, 283.0000, 20.0000,  -211.0000, 341.0000, 33.0000,  0, 0, 0
L -239.0000, 341.0000, 33.0000,  -232.0000, 341.0000, 33.0000,  0, 0, 0
L -232.0000, 341.0000, 33.0000,  -231.0000, 342.0000, 33.0000,  0, 0, 0
L -231.0000, 342.0000, 33.0000,  -229.0000, 343.0000, 33.0000,  0, 0, 0
L -229.0000, 343.0000, 33.0000,  -229.0000, 348.0000, 33.0000,  0, 0, 0
L -229.0000, 348.0000, 33.0000,  -230.0000, 350.0000, 33.0000,  0, 0, 0
L -230.0000, 350.0000, 33.0000,  -230.0000, 351.0000, 33.0000,  0, 0, 0
L -230.0000, 351.0000, 33.0000,  -231.0000, 355.0000, 33.0000,  0, 0, 0
L -231.0000, 355.0000, 33.0000,  -233.0000, 357.0000, 33.0000,  0, 0, 0
L -233.0000, 357.0000, 33.0000,  -237.0000, 357.0000, 33.0000,  0, 0, 0
L -237.0000, 357.0000, 33.0000,  -257.0000, 357.0000, 37.0000,  0, 0, 0
L -257.0000, 357.0000, 37.0000,  -258.0000, 357.0000, 37.0000,  0, 0, 0
L -258.0000, 357.0000, 37.0000,  -263.0000, 356.0000, 35.0000,  0, 0, 0
L -263.0000, 356.0000, 35.0000,  -267.0000, 356.0000, 34.0000,  0, 0, 0
L -267.0000, 356.0000, 34.0000,  -268.0000, 358.0000, 33.0000,  0, 0, 0
L -268.0000, 358.0000, 33.0000,  -267.0000, 359.0000, 34.0000,  0, 0, 0
L -267.0000, 359.0000, 34.0000,  -266.0000, 361.0000, 34.0000,  0, 0, 0
L -266.0000, 361.0000, 34.0000,  -266.0000, 363.0000, 34.0000,  0, 0, 0
L -266.0000, 363.0000, 34.0000,  -265.0000, 364.0000, 33.0000,  0, 0, 0
L -265.0000, 364.0000, 33.0000,  -265.0000, 371.0000, 33.0000,  0, 0, 0
L -265.0000, 371.0000, 33.0000,  -263.0000, 375.0000, 33.0000,  0, 0, 0
L -263.0000, 375.0000, 33.0000,  -264.0000, 378.0000, 33.0000,  0, 0, 0
L -264.0000, 378.0000, 33.0000,  -264.0000, 381.0000, 33.0000,  0, 0, 0
L -264.0000, 381.0000, 33.0000,  -265.0000, 385.0000, 33.0000,  0, 0, 0
L -265.0000, 385.0000, 33.0000,  -266.0000, 387.0000, 33.0000,  0, 0, 0
L -266.0000, 387.0000, 33.0000,  -267.0000, 388.0000, 38.0000,  0, 0, 0
L -267.0000, 388.0000, 38.0000,  -268.0000, 389.0000, 38.0000,  0, 0, 0
L -268.0000, 389.0000, 38.0000,  -267.0000, 414.0000, 35.0000,  0, 0, 0
L -267.0000, 414.0000, 35.0000,  -266.0000, 414.0000, 34.0000,  0, 0, 0
L -266.0000, 414.0000, 34.0000,  -264.0000, 415.0000, 34.0000,  0, 0, 0
L -264.0000, 415.0000, 34.0000,  -263.0000, 417.0000, 33.0000,  0, 0, 0
L -263.0000, 417.0000, 33.0000,  -263.0000, 418.0000, 33.0000,  0, 0, 0
L -263.0000, 418.0000, 33.0000,  -264.0000, 421.0000, 33.0000,  0, 0, 0
L -264.0000, 421.0000, 33.0000,  -264.0000, 423.0000, 33.0000,  0, 0, 0
L -264.0000, 423.0000, 33.0000,  -265.0000, 425.0000, 33.0000,  0, 0, 0
L -265.0000, 425.0000, 33.0000,  -265.0000, 426.0000, 33.0000,  0, 0, 0
L -265.0000, 426.0000, 33.0000,  -268.0000, 430.0000, 33.0000,  0, 0, 0
L -268.0000, 430.0000, 33.0000,  -268.0000, 432.0000, 33.0000,  0, 0, 0
L -268.0000, 432.0000, 33.0000,  -268.0000, 443.0000, 34.0000,  0, 0, 0
L -268.0000, 443.0000, 34.0000,  -267.0000, 444.0000, 38.0000,  0, 0, 0
L -267.0000, 444.0000, 38.0000,  -265.0000, 445.0000, 38.0000,  0, 0, 0
L -265.0000, 445.0000, 38.0000,  -262.0000, 449.0000, 38.0000,  0, 0, 0
L -262.0000, 449.0000, 38.0000,  -262.0000, 450.0000, 38.0000,  0, 0, 0
L -262.0000, 450.0000, 38.0000,  -266.0000, 457.0000, 36.0000,  0, 0, 0
L -266.0000, 457.0000, 36.0000,  -264.0000, 458.0000, 34.0000,  0, 0, 0
L -264.0000, 458.0000, 34.0000,  -264.0000, 459.0000, 34.0000,  0, 0, 0
L -264.0000, 459.0000, 34.0000,  -263.0000, 461.0000, 33.0000,  0, 0, 0
L -263.0000, 461.0000, 33.0000,  -264.0000, 464.0000, 33.0000,  0, 0, 0
L -264.0000, 464.0000, 33.0000,  -268.0000, 469.0000, 33.0000,  0, 0, 0
L -268.0000, 469.0000, 33.0000,  -268.0000, 480.0000, 33.0000,  0, 0, 0
L -211.0000, 341.0000, 33.0000,  -218.0000, 341.0000, 33.0000,  0, 0, 0
L -218.0000, 341.0000, 33.0000,  -220.0000, 342.0000, 33.0000,  0, 0, 0
L -220.0000, 342.0000, 33.0000,  -221.0000, 343.0000, 33.0000,  0, 0, 0
L -221.0000, 343.0000, 33.0000,  -221.0000, 345.0000, 33.0000,  0, 0, 0
L -221.0000, 345.0000, 33.0000,  -220.0000, 349.0000, 33.0000,  0, 0, 0
L -220.0000, 349.0000, 33.0000,  -220.0000, 353.0000, 33.0000,  0, 0, 0
L -220.0000, 353.0000, 33.0000,  -219.0000, 355.0000, 33.0000,  0, 0, 0
L -219.0000, 355.0000, 33.0000,  -218.0000, 356.0000, 33.0000,  0, 0, 0
L -218.0000, 356.0000, 33.0000,  -216.0000, 357.0000, 33.0000,  0, 0, 0
L -216.0000, 357.0000, 33.0000,  -207.0000, 356.0000, 33.0000,  0, 0, 0
L -207.0000, 356.0000, 33.0000,  -182.0000, 356.0000, 33.0000,  0, 0, 0
L -182.0000, 356.0000, 33.0000,  -183.0000, 358.0000, 34.0000,  0, 0, 0
L -183.0000, 358.0000, 34.0000,  -184.0000, 359.0000, 33.0000,  0, 0, 0
L -184.0000, 359.0000, 33.0000,  -184.0000, 371.0000, 33.0000,  0, 0, 0
L -184.0000, 371.0000, 33.0000,  -186.0000, 373.0000, 33.0000,  0, 0, 0
L -186.0000, 373.0000, 33.0000,  -186.0000, 378.0000, 33.0000,  0, 0, 0
L -186.0000, 378.0000, 33.0000,  -182.0000, 384.0000, 33.0000,  0, 0, 0
L -182.0000, 384.0000, 33.0000,  -182.0000, 385.0000, 33.0000,  0, 0, 0
L -182.0000, 385.0000, 33.0000,  -182.0000, 389.0000, 34.0000,  0, 0, 0
L -182.0000, 389.0000, 34.0000,  -183.0000, 390.0000, 38.0000,  0, 0, 0
L -183.0000, 390.0000, 38.0000,  -183.0000, 392.0000, 39.0000,  0, 0, 0
L -183.0000, 392.0000, 39.0000,  -183.0000, 400.0000, 39.0000,  0, 0, 0
L -183.0000, 400.0000, 39.0000,  -182.0000, 404.0000, 39.0000,  0, 0, 0
L -182.0000, 404.0000, 39.0000,  -182.0000, 406.0000, 39.0000,  0, 0, 0
L -182.0000, 406.0000, 39.0000,  -182.0000, 414.0000, 38.0000,  0, 0, 0
L -182.0000, 414.0000, 38.0000,  -184.0000, 414.0000, 36.0000,  0, 0, 0
L -184.0000, 414.0000, 36.0000,  -185.0000, 415.0000, 36.0000,  0, 0, 0
L -185.0000, 415.0000, 36.0000,  -186.0000, 417.0000, 36.0000,  0, 0, 0
L -186.0000, 417.0000, 36.0000,  -186.0000, 419.0000, 36.0000,  0, 0, 0
L -186.0000, 419.0000, 36.0000,  -186.0000, 420.0000, 35.0000,  0, 0, 0
L -186.0000, 420.0000, 35.0000,  -185.0000, 422.0000, 35.0000,  0, 0, 0
L -185.0000, 422.0000, 35.0000,  -182.0000, 425.0000, 34.0000,  0, 0, 0
L -182.0000, 425.0000, 34.0000,  -182.0000, 427.0000, 34.0000,  0, 0, 0
L -182.0000, 427.0000, 34.0000,  -181.0000, 433.0000, 33.0000,  0, 0, 0
L -181.0000, 433.0000, 33.0000,  -180.0000, 434.0000, 33.0000,  0, 0, 0
L -180.0000, 434.0000, 33.0000,  -180.0000, 435.0000, 33.0000,  0, 0, 0
L -241.0000, 482.0000, 34.0000,  -239.0000, 480.0000, 34.0000,  0, 0, 0
L -239.0000, 480.0000, 34.0000,  -227.0000, 480.0000, 34.0000,  0, 0, 0
L -224.0000, 477.0000, 34.0000,  -223.0000, 477.0000, 36.0000,  0, 0, 0
L -232.0000, 480.0000, 36.0000,  -214.0000, 472.0000, 36.0000,  0, 0, 0
L -214.0000, 472.0000, 36.0000,  -210.0000, 470.0000, 36.0000,  0, 0, 0
L -210.0000, 470.0000, 36.0000,  -202.0000, 470.0000, 36.0000,  0, 0, 0
L -202.0000, 470.0000, 36.0000,  -201.0000, 471.0000, 36.0000,  0, 0, 0
L -201.0000, 471.0000, 36.0000,  -199.0000, 471.0000, 36.0000,  0, 0, 0
L -199.0000, 471.0000, 36.0000,  -197.0000, 473.0000, 36.0000,  0, 0, 0
L -197.0000, 473.0000, 36.0000,  -195.0000, 474.0000, 36.0000,  0, 0, 0
L -195.0000, 474.0000, 36.0000,  -194.0000, 475.0000, 36.0000,  0, 0, 0
L -194.0000, 475.0000, 36.0000,  -192.0000, 478.0000, 36.0000,  0, 0, 0
L -192.0000, 478.0000, 36.0000,  -190.0000, 478.0000, 36.0000,  0, 0, 0
L -190.0000, 478.0000, 36.0000,  -187.0000, 478.0000, 37.0000,  0, 0, 0
L -187.0000, 478.0000, 37.0000,  -183.0000, 478.0000, 37.0000,  0, 0, 0
L -183.0000, 478.0000, 37.0000,  -182.0000, 479.0000, 37.0000,  0, 0, 0
L -182.0000, 479.0000, 37.0000,  -182.0000, 465.0000, 37.0000,  0, 0, 0
L -182.0000, 465.0000, 37.0000,  -183.0000, 465.0000, 37.0000,  0, 0, 0
L -183.0000, 465.0000, 37.0000,  -185.0000, 464.0000, 37.0000,  0, 0, 0
L -185.0000, 464.0000, 37.0000,  -186.0000, 463.0000, 37.0000,  0, 0, 0
L -186.0000, 463.0000, 37.0000,  -186.0000, 462.0000, 37.0000,  0, 0, 0
L -186.0000, 462.0000, 37.0000,  -188.0000, 459.0000, 37.0000,  0, 0, 0
L -188.0000, 459.0000, 37.0000,  -187.0000, 459.0000, 37.0000,  0, 0, 0
L -187.0000, 459.0000, 37.0000,  -182.0000, 456.0000, 37.0000,  0, 0, 0
L -182.0000, 456.0000, 37.0000,  -182.0000, 447.0000, 37.0000,  0, 0, 0
L -268.0000, 480.0000, 33.0000,  -253.0000, 480.0000, 33.0000,  0, 0, 0
L -253.0000, 480.0000, 33.0000,  -251.0000, 482.0000, 33.0000,  0, 0, 0
L -256.0000, 480.0000, 33.0000,  -253.0000, 480.0000, 33.0000,  0, 0, 0
L -253.0000, 480.0000, 33.0000,  -250.0000, 482.0000, 33.0000,  0, 0, 0
L -250.0000, 482.0000, 33.0000,  -250.0000, 493.0000, 33.0000,  0, 0, 0
L -250.0000, 493.0000, 33.0000,  -251.0000, 495.0000, 33.0000,  0, 0, 0
L -251.0000, 495.0000, 33.0000,  -253.0000, 496.0000, 33.0000,  0, 0, 0
L -253.0000, 496.0000, 33.0000,  -257.0000, 496.0000, 33.0000,  0, 0, 0
L -257.0000, 496.0000, 33.0000,  -268.0000, 496.0000, 37.0000,  0, 0, 0
L -268.0000, 496.0000, 37.0000,  -268.0000, 498.0000, 37.0000,  0, 0, 0
L -268.0000, 498.0000, 37.0000,  -268.0000, 511.0000, 36.0000,  0, 0, 0
L -268.0000, 511.0000, 36.0000,  -269.0000, 513.0000, 36.0000,  0, 0, 0
L -269.0000, 513.0000, 36.0000,  -271.0000, 513.0000, 35.0000,  0, 0, 0
L -271.0000, 513.0000, 35.0000,  -273.0000, 514.0000, 34.0000,  0, 0, 0
L -273.0000, 514.0000, 34.0000,  -276.0000, 513.0000, 34.0000,  0, 0, 0
L -276.0000, 513.0000, 34.0000,  -278.0000, 513.0000, 34.0000,  0, 0, 0
L -278.0000, 513.0000, 34.0000,  -279.0000, 512.0000, 33.0000,  0, 0, 0
L -279.0000, 512.0000, 33.0000,  -281.0000, 512.0000, 33.0000,  0, 0, 0
L -281.0000, 512.0000, 33.0000,  -292.0000, 512.0000, 34.0000,  0, 0, 0
L -292.0000, 512.0000, 34.0000,  -293.0000, 511.0000, 33.0000,  0, 0, 0
L -293.0000, 511.0000, 33.0000,  -294.0000, 510.0000, 33.0000,  0, 0, 0
